59.0811 40.4607 5 
57.7735 47.8458 10 
77.4672 51.3328 10 
78.7748 43.9476 5 

59.0811 40.4607 5 
60.3887 33.0756 10 
80.0824 36.5625 10 
78.7748 43.9476 5 

59.0811 40.4607 5 
60.3887 33.0756 5 
80.0824 36.5625 5 
78.7748 43.9476 5 

59.0811 40.4607 5 
60.3887 33.0756 0 
80.0824 36.5625 0 
78.7748 43.9476 5 

59.0811 40.4607 5 
57.7735 47.8458 0 
77.4672 51.3328 0 
78.7748 43.9476 5 

59.0811 40.4607 5 
57.7735 47.8458 10 
77.4672 51.3328 10 
78.7748 43.9476 5 

