30 -19.9602 5 
29.994 -12.4602 10 
49.994 -12.4443 10 
50 -19.9443 5 

30 -19.9602 5 
30.006 -27.4602 10 
50.006 -27.4443 10 
50 -19.9443 5 

30 -19.9602 5 
30.006 -27.4602 5 
50.006 -27.4443 5 
50 -19.9443 5 

30 -19.9602 5 
30.006 -27.4602 0 
50.006 -27.4443 0 
50 -19.9443 5 

30 -19.9602 5 
29.994 -12.4602 0 
49.994 -12.4443 0 
50 -19.9443 5 

30 -19.9602 5 
29.994 -12.4602 10 
49.994 -12.4443 10 
50 -19.9443 5 

