50 58 2 
48 58 4 
48 62 4 
50 62 2 

50 58 2 
52 58 4 
52 62 4 
50 62 2 

50 58 2 
52 58 2 
52 62 2 
50 62 2 

50 58 2 
52 58 0 
52 62 0 
50 62 2 

50 58 2 
48 58 0 
48 62 0 
50 62 2 

50 58 2 
48 58 4 
48 62 4 
50 62 2 

