27 80 2 
25 80 4 
25 84 4 
27 84 2 

27 80 2 
29 80 4 
29 84 4 
27 84 2 

27 80 2 
29 80 2 
29 84 2 
27 84 2 

27 80 2 
29 80 0 
29 84 0 
27 84 2 

27 80 2 
25 80 0 
25 84 0 
27 84 2 

27 80 2 
25 80 4 
25 84 4 
27 84 2 

