200 198 2 
198 198 4 
198 202 4 
200 202 2 

200 198 2 
202 198 4 
202 202 4 
200 202 2 

200 198 2 
202 198 2 
202 202 2 
200 202 2 

200 198 2 
202 198 0 
202 202 0 
200 202 2 

200 198 2 
198 198 0 
198 202 0 
200 202 2 

200 198 2 
198 198 4 
198 202 4 
200 202 2 

